question_title,answer_url,question_url,author_name,author_url,fans_count,created_time,updated_time,comment_count,voteup_count,content,author_ip
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2837394717,https://www.zhihu.com/question/576690155,匿名用户,https://www.zhihu.com/people/,0,2023-01-09T12:35:19.000Z,2023-01-10T01:56:32.000Z,15,34,现在我看到的是，万柳书院里面好多户主已经觉得住这个地方掉价了，要开始换地方了（至于是真是假我也不知道，抖音上看到的）再说了，北京20万一平的房价其实也算不上什么了（别杠，杠就是我对），北京有钱的不少，20万一平的房子，一套房子按一百平算，加上装修什么的也要不到八千万左右吧（我自己想的，别杠）所以，那些看见就舔的人是什么心理呢？,IP 属地福建
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2833752277,https://www.zhihu.com/question/576690155,剑圣,https://www.zhihu.com/people/jian-sheng-57,1123,2023-01-07T04:04:32.000Z,2023-01-07T04:05:59.000Z,0,6,20万一平的地方，我拍视频表演放屁都会被夸优雅你信不信哈哈哈别人的日常，凡人的梦想，差距拉大了可望不可即了自然会有人开始跪舔祈求加入，这只是人性使然最开始是小艾大叔带人看豪宅，很多人说笑说这保姆间比自己狗窝好多了，再发展到看到保姆间就说自家到了，再后来就是老奴梗了玩梗玩多了，自己真就变成小丑了,IP 属地广东
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2834625972,https://www.zhihu.com/question/576690155,荏苒,https://www.zhihu.com/people/ren-ran-81-90,395,2023-01-07T15:36:12.000Z,2023-01-07T15:36:12.000Z,0,14,这个就是营销出来的我在抖音刷到好几个营销号推这件事当初看到第一反应，后面就会开直播了截图鉴定齐白石的画真是笑死了顺便问了一下北京的朋友这个小区是身价几千万，高产阶级多真是莫名其妙,IP 属地天津
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2831807411,https://www.zhihu.com/question/576690155,在瓜田里上蹿下跳,https://www.zhihu.com/people/pu-shu-nu-piao,62,2023-01-05T22:11:04.000Z,2023-01-05T22:11:04.000Z,1,10,大清都亡了，能不能不要上赶着做丫鬟太监啊最好笑的是有丫鬟给少爷直播间打赏以表爱意的,IP 属地广东
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2835060486,https://www.zhihu.com/question/576690155,贝壳liiii,https://www.zhihu.com/people/bei-ke-xiao-chu,33,2023-01-08T03:07:23.000Z,2023-01-10T13:06:49.000Z,10,18,我亲手写给万柳书院俞少的表白信火了，被网友群嘲。其实，这是我的遗书。我是一个精神病患者，我有妄想症。说白了就是那种上学喜欢老师，看医生喜欢医生，军训喜欢教官的人。俞少是我最后一个疯狂迷恋的人，我只是想留个纪念。在吞下所有安眠药，我以为就此一了百了的时候。睁开眼睛，我竟然在万柳书院某位大小姐的身体里。1.我叫宁月，换句话说，是我现在的身体叫这个名字。这副身体实在算不上好，刚动完心脏手术，身体还连接着各种仪器。可我却非常庆幸我现在的身体是她。宁月出生在一个好人家，是我羡慕不来那种。她年纪轻轻的，比我小几岁，还是个高中生。可惜，她命途多舛，有先天性心脏病。在最后一次大手术中，她死了。但，没有人知道她死了。因为从宁月身体里醒来的人，是我。“月月，你现在感觉怎么样？”眼前的一对中年夫妻非常关切地看着我。“我。。。”我想回答他们，但是发现自己发不出声音。这时，一个年轻帅气的男生捧着一束花推门而入。走到我的病床旁边，自然而熟念地坐下：“月月，你还好吗？”我的瞳孔因为惊讶而放大了。还好，由于身体虚弱的缘故，我做不出什么大的表情。我只是微微点头。但是，尴尬的事情来了，我不知道他叫什么名字。“俞琛还特意请假来看你，这孩子真是有心了。”宁母说。俞琛，手写信，万柳书院。几个关键词电光火石般闪过我的脑海。原来眼前这个男生就是我死前疯狂迷恋过的人。呵，当我在另一具身体里，才终于见到本尊。“我们给你请了假，你不要担心，住到完全康复为止。”他们和我熟悉地聊起天来。可我根本就不是宁月，我能跟他们说什么呢。头脑中一片空白。他们七嘴八舌地问候我，我只能扶着脑袋，假装一脸茫然地看着他们：“我想不起来了。”“什么？医生，医生快来！”还好医生一句话给我解围了：“这是顺行性遗忘，全麻手术后的正常反应，休息一段时间就好了。”呼，医生神助攻。我也管不了他们担忧的眼神，装模作样地扶着额头躺了下来。于是，我便以宁月的身份，活了下来。在私人医院的精心疗养下，一个月后我出院了。要说这大小姐的条件就是好，独享这么大一个病房，医生都配备了好几个。听他们说这个医院都是他们家投资的，啧啧啧，万恶的资本家。我父母双亡，从小跟在姑姑家长大，初中的时候被诊断出妄想症之后，姑姑就不想再管我了。我死了也好。可是当我从宁月身上重生后，我想再苟活一段时间。接这位大小姐的身体见我没见过的世面，看看我没见过的风景，也能感受一把被人追捧的感觉。我打开她的手机，还好，是指纹解锁。突然一条热搜弹了出来#万柳书院#。我连忙点进去。发现热搜的关键词已经变成了#俞少#手写信#。手写信已经追加到第三封、第四封！呵，都是些只会模仿者。只有我，只有我懂他！亲爱的俞少，我一定给你带来了很多麻烦吧。我轻笑着想。这种麻烦以后再也不会有了，因为，我已经来到了你身边。现在开始，我要装成宁月活下去。2.我拿到宁月的手机，还好是指纹解锁，我打开她的朋友圈，肆意窥探这副身体以前的生活。她的朋友圈都是一些和朋友的合照，偶尔吐槽一下学校。假期她会和朋友们去美国参加夏令营，或者和家人全世界旅行。我拿着手机感叹，人跟人不同命啊。我三岁的时候父母双亡，被亲戚踢皮球似的送到了姑姑家。宁月三岁的时候举行了盛大的生日派对，精美的礼物堆成了一座小山。我小学的时候被同学霸凌，被骂“野种”后被堵在厕所里。她小学就读国际学校，众星捧月，是同学心目中的公主和明星。我初中的时候被诊断出妄想症，姑父把我关在门外，我跪了一个晚上姑姑才让我进去。她初中的时候去美国过暑假，在纽约时代广场留下阳光的笑容。宁月的房间是欧式的宫廷风装修，床又大又软，墙纸都是刺绣雕花的。而我却蜗居在城中村的一个杂物间里，和灰尘、蜘蛛网相伴。当我开始有两性意识后，我恐惧地发现我无法控制自己爱上陌生男人，医生说是我从小缺爱导致的，让我去做心理治疗。那高贵的心理治疗500元一个小时起步，是我承担不起的。我只能日复一日地承担着爱上陌生男人的痛苦，在自己的精神世界里爱上，再被抛弃。我站在镜子面前尝试着上扬嘴角，镜中的宁月也对我笑了。出院后我拿出比考试还认真的劲头，把宁月的手机、日记研究得扎扎实实的。也能应付宁月的家人了。终于家人让我去上学了。我换上国际学校的制服，英式的衬衫和格子的百褶裙把我的身型勾勒得格外修长。在司机为我打开车门，我迈上那辆银黑的库里南之后。我开始渐渐兴奋起来。看到这了不如顺手点个△撒～我更很快哒,IP 属地广东
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2831683966,https://www.zhihu.com/question/576690155,知乎用户,https://www.zhihu.com/people/kan-jian-wo-qing-jiao-gun-wo-qu-xue-xi,0,2023-01-05T16:30:46.000Z,2023-01-05T16:30:46.000Z,1,8,这是我今天在b站看了一个视频，发出来大家看看吧【我们拼命打倒的地主阶级，正在卷土重来。-哔哩哔哩】 https://b23.tv/1q4csDh,IP 属地江西
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2831164845,https://www.zhihu.com/question/576690155,体育求放过,https://www.zhihu.com/people/wu-wu-wu-12-84,4,2023-01-05T09:42:20.000Z,2023-01-05T09:50:06.000Z,0,8,人红是非多， 那个男高发个短视频因地址是万柳书院爆红网络 那些媚富的网友就开始在别人作品引流 更甚者还写了小作文 妄想自己是爽文女主，你敢信？对此也有网友 开始叫什么少爷 自称老奴 这本是一句玩笑话 却成了日后的槽点 那为什么前期满屏的少爷小姐却无一人说什么封建 现在却有勇士连连吐槽？并非是说这些勇士不对 只是这说明了一些人的无脑跟风这位可怜的小男高 仅仅是发了个视频就是被朋友坑被营销号带节奏 他的一言一行都会被营销号放大 过不了多久 肯定会有一堆自称朋友的来蹭热度了至于什么人品 我们不就看了个短视频 为什么会有人企图透过网络看清一个人没必要 我发个视频还要把我数学考0分说出去么 没必要 要说真做什么伤天害理的事随你骂 但是你说他人品好 他说人品不好 累不累啊哥 真别强找文章了 招黑这也引发了很多仇富的朋友 也有怨恨父母没给自己好的生活 更有人说出穷人就不能养孩子可笑的话 我想说的是，不管怎么样父母给与我们生命就应该感谢 而不是抱怨自己的出身他们让你读书并不是让你抱怨现在的生活 而是让你去努力去奋斗 老子累死累活让你去读书你反而抱怨你的出生 出生啊这也告诉我们人太红并不是什么好事 会有有心之人惦记希望各位能有一个好的心态面对生活,IP 属地河北
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2835859192,https://www.zhihu.com/question/576690155,啦啦啦种太阳,https://www.zhihu.com/people/la-la-la-chong-tai-yang-94-20,199,2023-01-08T13:38:38.000Z,2023-01-08T13:40:46.000Z,5,6,开始无感，就感觉这腿真漂亮，看了乐得了，毕竟这在dy也不是第一回了，稍微表示自己有钱的评论区都会有天空一声巨响老奴闪亮登场这种梗，不是啥新鲜事直到小作文的出现。。。啊？你们来真的啊？《致亲爱的喻少》 《我认为她们太肤浅了》《只有我才明白你发抖音的原因》《始终认为手写比打字更真诚》后面可以看出没啥写的了，最后还有一圈英文哈哈哈哈哈哈真的很乐啊，跟我知道那个啥国家的饺子皮小王子有超话还有反黑的时候一样乐哈哈哈哈哈百万英镑诚不欺我，全球通病，没啥可说的就当个快乐源泉，新的贩剑小妙招，给朋友发hi亲爱的王大小姐，我始终认为手写比打字更有意义，我始终认为吹捧你的那些人都太肤浅了，只有我才知道你天天刷抖音的原因 ，加油王大小姐，祝王大小姐前程似锦最搞笑的是这位大少爷表里不一，上午还在刷到说喻少好惨因为小作文被朋友笑话，说他花了好多钱降热度，好像是16万？说他被父母训了还被没收了手机结果下午就刷到他在直播。。。6啥时候快进到带货啊大少爷哈哈哈哈最后贴一下小作文，还有2.0哈哈哈估计是跟风，没第一个字数多，不够真诚,IP 属地河南
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2832964505,https://www.zhihu.com/question/576690155,afgdjjk,https://www.zhihu.com/people/afgdjjk,62,2023-01-06T12:04:40.000Z,2023-01-06T16:18:52.000Z,1,6,几天涨了100多万粉丝，83%都是女性，而且大多数集中在18到25所以知道为啥自媒体都是炫富人设了吧这叫精准定位，求仁得仁，至于万柳书院少爷，可能是无心之举，不管是不是少爷，是不是人设，不重要，重要的是结果是一样的，吸引了大量精准定位的女粉丝所以自媒体最快的赚钱方式就是炫富，第一是吸粉能力强，第二就是变现能力强因为炫富人设吸引来的都是愚蠢无知又贪心的消费主义女人粉丝群体变现能力爆表那种如果是讲科普或者是讲哲学，讲人生道理就算你做到几百万粉丝也很难变现因为这些粉丝不喜欢花钱搞笑博主也很难变现，一样的道理最赚钱的号就是炫富男号人设，吸引低质量女性其次就是撅屁股，露个*的女号，吸引低质量男性粉丝质量越差，变现能力越强，质量越低，越容易被感觉驱动，直播随便一个话术就乱花钱,IP 属地江西
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2831670785,https://www.zhihu.com/question/576690155,匿名用户,https://www.zhihu.com/people/,0,2023-01-05T16:16:09.000Z,2023-01-05T16:20:20.000Z,1,5,14年刚出社会，就跟雅倩的公子哥合伙做护肤品，电销+直播，两人都没碰过，就寻思自己露个脸先播上几天图新鲜，准备开播那天。他妈电话打到我这里了：这种抛头露面的事就别让他做了，需要投资只管开口，要多少人招多少人，钱不是问题。我只想说，有钱人是不会让子弟们出来吆喝卖货的。后来通过他又认识了几个公子哥，对于这种网络直播带货营销等等，无一例外是家里不允许，其次自己本身也看不上没啥兴趣。自家真有钱的话，还怕请不到人做背书？还怕找不到人带货打广告？那几个少爷小姐，充其量也就是借点东风炒炒自己，家里就算有钱，那也有不了几个。而且现在都什么时代了，少爷小姐这东西还能存在？能吹出来这个词本身就是个问题。所以，看看就行别当真,IP 属地江西
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2831662919,https://www.zhihu.com/question/576690155,匿名用户,https://www.zhihu.com/people/,0,2023-01-05T16:08:06.000Z,2023-01-05T16:08:06.000Z,1,5,没有我江西周公子牛逼,IP 属地江西
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2836576380,https://www.zhihu.com/question/576690155,狠诗,https://www.zhihu.com/people/ai-ni-mei-dao-li-77,445,2023-01-09T03:29:59.000Z,2023-01-09T03:29:59.000Z,0,5,60秒颠覆认知……我非常看不起两种人，一种是一直嘴硬在骂万柳书院的少爷，但内心又忍不住渴望成为少爷的人；一种是一直嘴硬骂少爷的“奴才”，但本身行为事迹就很“奴才”的人。事实上，承认吧！如果有机会，谁不愿意成为“万柳书院”的少爷？家境优渥，坐享豪宅，资源丰富，天生就拥有了追求自由和梦想的现实基础。普通人奋斗一辈子，都不一定追得上“少爷”的基础。但我们普通人，就要因“少爷”而自甘堕落成“奴才”么？就要因“少爷”的富有而谴责一切财富么？显然不应该。“少爷”打球炫富发视频，并没错，毕竟人家家境就是如此。普通人慕强慕权更没错，人呐，谁不往高处走？那究竟哪里错了？我们该批判什么？1、我们错在，在面对“强权”群体时，不自觉地自惭形秽，奴颜卑膝。看不到别人的短处，也看不到自己的长处。杨绛先生曾说：无论你上到人生的哪一层台阶，阶下有人仰望你，阶上有人俯视你，抬头自卑，低头自得；唯有平视，才能看见真实的自己。很遗憾，大多数人，不是陷入对“强权”的自卑中，就是陷入对“弱者”的自得中，看不清真实的自己。2、我们错在，将“慕强慕权”，发展为病态的“媚强媚权”。“慕强慕权”何错之有？知乎大V“元真人”说：“慕强心理”的“慕”字，是人类社会发展的基本动力，“强”字则代表了发展方向。人们辛辛苦苦奋斗一辈子，不就是为了富起来，强起来嘛！羡慕财富丰厚，有权有势的人，并没错。错的是，我们将“强权”视为社会“正义”，在“强权”面前抛弃自己对“是非善恶”的认知和判断，不自觉地低头和屈服。事实上，没有任何东西可以代替“正义”“正义”就是“正义”本身。3、我们错在，对所谓的“奴才”们的大肆批判，却没有思考他们本身所处的境地。“少爷”在30万一平的豪宅里拍视频娱乐，而大多数人，仅仅为了生活所需，就已经拼尽全力。网友自嘲“活得像奴才”，与之前自嘲“活得不如一只狗”一样，很大程度上都是在玩梗而已。营销号们为了博取流量，趁机大肆宣扬“正义”：可以骂“奴才”，却不会骂“狗”，可以骂女性“拜金”，却不会骂男性“少奋斗二十年”，……说来说去，吵来吵去，都是为了“流量”而已，流量之下，管你什么“少爷”、“老奴”，一切都是奴隶。而那些真正活得像“奴才”的人，却从不会受到流量的眷顾！,IP 属地山东
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2837652344,https://www.zhihu.com/question/576690155,梅友人,https://www.zhihu.com/people/mei-you-ren-72-78,1,2023-01-09T15:39:48.000Z,2023-01-09T15:39:48.000Z,3,3,好多人弄错一个点（来自z时代抖人）自称老奴、发私信求包养、要钱这些行为你表面是媚富，但是内核是仇富。自称“老奴”，我最早是在抖音上一些富二代的照片合集，内容就从一岁至今国外豪华旅游，由于大多用的是同一个BGM，就有人评论：音乐一响，老奴登场。我觉得很搞笑自称老奴，是像自称牛马一样的自嘲，透露出的是无奈，“是我奋斗一生也无法到达的生活，牛马一生了，给老板卖命不就变向养了这些少爷小姐喽，不就是老奴”。你要说是舔富，但同时也恶心了少爷小姐（除非人傻钱多当真了）就像私信要钱，乞讨，大多人还是想恶心少爷小姐们，仇富的情绪很明显。（不排除人傻钱多当真会打钱，意外之财的可能）有了老奴，就要有“少爷小姐”了，“喻少”就产生了。并不是什么年轻人被腐蚀，地主复辟，抑或是又批判……老奴和喻少是一种情感倾向，捆绑概念，“少爷”只是恶心人能力不如“老奴”，是在捧杀，内核仇富。对于小作文，你要承认总有人看不出反讽。被全网讽刺，大家就开始攻击媚富的人，她也没有什么罪大恶极，但其它app转头攻击抖音，快手无脑。“你觉得荒谬不代表没有”大家不必天天站在高台批判，dy是给中下阶级（我）一个发言展现机会，你用奴化形容一个没有经过高等良好教育的女孩，而她或许只是爱看总裁网文的普通小姑娘。综合也看出，人的沟壑真的大，有人住豪宅，有人homeless；有人上升到中国人失去自信力了吗？有人只想看个网络小甜文。,IP 属地云南
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2835232894,https://www.zhihu.com/question/576690155,匿名用户,https://www.zhihu.com/people/,0,2023-01-08T05:19:46.000Z,2023-01-08T05:19:46.000Z,0,3,我感觉挺奇怪的，鉴于“书院”这个名号，我还以为又有谁办网戒中心了，子女还敢出来炫富，那真是遭天谴了。结果一看，啊就一楼盘而已啊，还少爷小姐，没事找事吧。过了两天我的b站首页全是万柳书院，不是在批判就是在“认识世界的参差”。我心想咋没有“纽约上东区让我认识到世界的参差”，“比弗利山庄让我认识到世界的参差”。而且认识了世界的参差又咋样呢，妨碍咱给富哥当人生导师吗？妨碍我们依旧某种意义上是富哥们的客户吗？这种满屏刷屏，我都在想是不是开发商想出来的抬二手房价新套路了。,IP 属地云南
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2835201289,https://www.zhihu.com/question/576690155,凶猛黑胖熊猫,https://www.zhihu.com/people/yu-wen-long-89-22,62,2023-01-08T04:54:55.000Z,2023-01-08T04:54:55.000Z,0,3,如果他是思聪那种级别的二代，那无所谓。如果不是，那在他那个朋友圈里就会很社死。想象一下，就万柳里面那个柳的后代调侃他少爷，他担得起不。,IP 属地山东
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2832223514,https://www.zhihu.com/question/576690155,匿名用户,https://www.zhihu.com/people/,0,2023-01-06T03:54:55.000Z,2023-01-06T03:54:55.000Z,0,3,手机上看呗，无权无钱和人家一辈子都没交集还能怎么看,IP 属地山东
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2831873908,https://www.zhihu.com/question/576690155,知乎用户,https://www.zhihu.com/people/,67,2023-01-06T00:29:24.000Z,2023-01-06T00:29:24.000Z,0,3,那些自称老奴的，搞不好他们祖上真的被人拿着皮鞭抽呢=_=,IP 属地山东
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2834811536,https://www.zhihu.com/question/576690155,梅兰妮,https://www.zhihu.com/people/mei-lan-ni-61,86,2023-01-07T21:43:55.000Z,2023-01-11T08:31:54.000Z,3,5,这个万柳书院在海淀都不算啥豪宅，还北京顶级…有人看见豪宅名校就不如问问是真是是假？101啥时候配给海淀的名校提鞋了？你要说那边儿有啥跟你们可能知道一点儿的东西沾边儿，嗯，我觉得是蓝靛厂，探清水河里那个。那边二十年前大概还是农村，后来拆拆迁了。我这人狐朋狗友比较多，听到过不少那边房子的各种花边儿。北京建国以后的强学区一直是西城区，我从小到大，住过朝阳，丰台，海淀虽然我自己现在住海淀，但所谓的海淀学区和鸡娃绝对就是疫情以后炒作起来的，海淀的学区没有西城厉害。顺便提一下，在我们还上中学的时候，东城的学区也比海淀有名，后来就泯然无名了。说说我听到过的和看到过的一些房子。海淀有很多那种犄角旮旯但价格不便宜的房子，老破小回迁近大新都有，二手房挂十四五万的大把。比如有个好像小产权的京香花园，门口某饭馆（现在好像没了）出过挺有名的心理有问题的人杀请他吃饭的同学的恶性事件。这是上世纪九十年代或者更早的房子，外观土到爆，没听说有啥厉害的学区，也离蓝靛厂都不近，疫情前已经大概十万左右，租金倒毕不贵，记得他们说一万出头（那天吃饭我喝的有点儿多，感觉不好，先走了，没听他们继续聊）。有一次吃饭。有个哥们儿买了个或者说置换了个新房，叫琨御府，我问他再哪里啊？他说七贤村那边儿？啊那个，七贤村？在哪里啊（因为他说三环边儿上，我觉得紧挨三环边儿，就算三环外还有地方叫村儿？）然后他说：哎你不是，帮人拉过狗去那边做手术嘛？（那边确实有家很出名的宠物医院）。后来又路过那里（大概是2015年，我突然想起这事儿，就用地图搜了搜，沿着宠物医院那条路往西走，就在后面，临街高层，周围环境挺旧挺乱的，完全看不出单价十八九万（比万柳还贵了啊，万柳倒退两年可能只有十四万）。所以啥子北京顶级豪宅，啥子喻少，都是炒作的一部分。吹万柳书院的房价和101中学的，吹101中学的目的还是抬万柳书院的房价，他们法人好像进去了，被罚五亿，要是真把房子忽悠到一套一亿，万一有人马上买了五套呐…顺便推几个网红，万一从网红带货里能搞五亿呐…顺便说一句:丰台是北京老城六区，发展比较慢的地区，和海淀交界，隔一条街。海淀的房子就很可能贵于丰台同品质的房子不少。脏乱差比较严重，学区也不行。那里现在开盘的建筑面积200平米，号称大平层的房子，都有十五万起的。,IP 属地北京
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2837720812,https://www.zhihu.com/question/576690155,两个凡是,https://www.zhihu.com/people/gao-zhong-ying-yu-li-hong-yang,414,2023-01-09T16:42:55.000Z,2023-01-09T16:42:55.000Z,0,3,明摆着就是为了带货在那儿炒。万柳书院那么多公子公主，他们为什么之前都不火？是条件不允许嘛？甚至，家教严一点的家庭，要是知道自己儿子把家里的位置，杂七杂八给陌生人说，腿都能给打折。真有钱有地位的不会轻易出镜的，甚至都害怕出镜。这个不仅出镜，还生怕你看不到的“公子”，一夜之间出现在你面前，家庭背景你还不知道，那不用怀疑，就是没啥背景。这年头，但凡能露脸的，想查就没有查不到的。要么，家里位高权重，是提都不能提的人物，这条你觉得可能吗？要么，就是公司找个脸生的，你也不知道他爹妈在什么地方打工。拍宅子算什么，有本事像向太似的，拉一路明星站台试试看？向太毕竟娱乐圈，咱们降低点标准，你拉个京城四少八少的不难吧，你看哪个少愿意配合你漏这个脸。炒起来呢，就能赚钱。炒不动了，也就一江春水了。公司也在赌。,IP 属地北京
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2837237999,https://www.zhihu.com/question/576690155,匿名用户,https://www.zhihu.com/people/,0,2023-01-09T10:33:32.000Z,2023-01-09T10:33:32.000Z,0,2,21世纪的 百万英镑希望能有个自媒体搞一次。定位豪宅，租豪车豪房，宣传父母收入。P各地豪华旅游，还很懂普通生活三观正。然后狂欢一个星期后，宣布都是造假。最后嘲讽一波，消号身退。,IP 属地北京
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2832226403,https://www.zhihu.com/question/576690155,啵儿霸,https://www.zhihu.com/people/bo-er-ba-79,5,2023-01-06T03:56:34.000Z,2023-01-06T03:56:34.000Z,0,2,有些人啊，跪太久了。也许跪着的时候还会隐隐约约的感觉后脑勺的辫子又要长出来了。,IP 属地江苏
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2834720436,https://www.zhihu.com/question/576690155,云水间,https://www.zhihu.com/people/yun-shui-jian-81,45,2023-01-07T17:15:09.000Z,2023-01-07T17:15:09.000Z,0,1,为什么还有人觉得没有职业推手推，某个话题就能爆火？如果某少爷确实不想爆火，并为此屏蔽那条抖音，以住在所谓30万一平的房子里的能量，直接把热搜压了不就是动动手指的事？,IP 属地江苏
你如何看待抖音上万柳书院的少爷小姐们？,https://www.zhihu.com/question/576690155/answer/2846464760,https://www.zhihu.com/question/576690155,siddyAston,https://www.zhihu.com/people/siddyaston,1872,2023-01-15T07:32:57.000Z,2023-01-15T07:32:57.000Z,0,0,中国的穷人与富人之间，并没有像印度、欧美那样，平民与贵族之间，有不可逾越的阶级鸿沟。说白了，中国的穷人和富人，就是一个用铁锄头，一个用银锄头，富人依旧得扛着银锄头去劳动（包括合法劳动+坑蒙拐骗偷抢赖等非法劳动），并没有完全脱离劳动人民。比如，穷人去几百几千块钱的KTV，富人去几万十几万块钱的私人会所。这种私人会所，充其量也就是个高级一点、各种消费服务价格高一点的KTV（妹子漂亮一点，酒水更贵一点，私密性安全性更好一点，也就是警察来扫黄打非更少一点）。国内富人玩的私人会所，与欧洲富人玩的舞会、宴会，依旧是两个阶级的差别。也就是说，国内富人依旧是劳动人民（农民暴发户），装啥（XX家）不像啥（XX家），演农民谁演谁像。清华才女作家@蒋方舟 露面像农妇。哇哈哈千金@宗馥莉Kelly 采访中撅嘴吧唧吧唧喝饮料，盛赞自己老爹，嫌弃@王力宏 太老，不知政治正确为何物。@乡村教师代言人-马云 窃取支付宝卖给自己名下公司，与盗窃犯无异，装为人师表。@田朴珺 当@王石 情妇，有偿授课教人贵族礼仪。@爱斯特拉冈：欧洲富人玩的舞会宴会。。你觉得高级几个层次，都是你看了电影加自己想象出来的。。欧洲哪有咱们这样的夜总会。。。咱们这富人可以每天夜总会，欧洲人的舞会宴会不是每天都有的。。。而且所谓的宴会咱中国也有，比他们高端多了。。你要去过欧洲会发现他们娱乐行业很少，远不如中国好玩高大上。。而且你对ktv和富人的私人会所有认知错误，咱们这穷人最多几百的量贩ktv，但是一般ktv花费几千的绝不是量贩式ktv。。一般都是商务场，富人玩的招待的也是这种，十几万一场的花费这种情况不多，大部分商务招待的时候也就是几万了，不是商务招待自己和朋友去玩不点洋酒都是啤酒畅饮了或者相熟的经理都会送酒。一般几个人去玩，花1万左右到2万才是常态。。不算出台的情况，你按人均2k-4k算，场子等级不一样点的酒水不一样只能说个大概情况。你的回答就说明你没去过，对物价不了解，更别说国外的。。@siddyAston：1945年前，东北是亚洲最发达地区，现在还留下很多高大上的欧派建筑，就是白俄人参加舞会、宴会的场所。东北解放后，白俄人走后，东北人搞的黑灯舞会，咪摸、手口并用、站桩，有多么少年不宜。你好意思对比吗？@知乎用户：没错 和欧洲世家没法比@siddyAston：嗯，明事理的人。在国内，你和国内富人（王思聪），根本没啥区别，都是平民百姓。王思聪，跟伊万卡，才有区别，对比看他们的公开演讲和采访就知道了，一个是平民，一个是贵族，这才有（阶级）差别，虽然两者都是财富差不多的地产富二代。@知乎用户：毕竟欧美上层阶级传承了n代了 至少三代才能出个贵族 即便如此 欧洲眼里的美国还如同暴发户一般的存在 就不要说国内这些才几代 教养眼界见识认知思维模式都不在一个量级上 不止是金钱层面的问题@花满楼 ：你就是个KTV的层次还讨论欧美顶级富人的生活。@siddyAston ：欧美顶级富人，很多是清教徒，过着俭朴禁欲的生活，不饮酒作乐。@地下森林 ：还真是你想象中的欧美富豪。可惜美国人民不这么想。@siddyAston ：论土壤气候适合农业生产的富饶程度，南美最富饶，北美是苦寒之地，≈我国的陕北地区，原著民住窑洞，与原始人无异。清教徒，“纯洁的共产主主义战士”的真实原型，来到之后，北美经济文化最发达，南美最贫穷落后。@风月 ：哥们年纪不小了，咋还这么逗呢？睁眼看看世界行吗，美国也不难去啊@siddyAston ：小驴朋友，你们这些文盲，英语不会听、不会说，去过国外（≈走马观花），跟没去过国外，有何区别？@地下森林 ：就算看一看被过滤的新闻都不会这么想。清教徒确实更加保守一点。但是勤仆禁欲你是怎么敢说出来的？@siddyAston ：禁酒令是怎么来的？其实就是清教徒把自己的生活方式（不喝酒），强加美国民众。你敢把酒卖给美国未成年人喝，FBI真的会抓你去坐牢，而不是对你罚款批评教育就算了。@地下森林 ：不知道的还以为禁酒令成功了呢？@siddyAston ：小驴朋友，清教徒的禁令还多着呢，禁止堕胎（否则抓你坐10年8年牢）、禁止家暴孩子（否则剥夺抚养权，送你去监狱，送孩子去福利院）、禁止上网看儿童的爱情动作片（央视主持人罗森友，就是因为这个，而被捕入狱的）。,IP 属地广西
